post_id,timestamp,text,category,sentiment,language,has_link,likes,comments,shares,is_spam
1464,2024-06-18 16:29:00,Use code FREESHIP for free shipping on sneakers.,promotion,positive,de,1,4,0,0,1
807,2024-12-21 20:11:00,Rally at Delhi calling for education reform reform.,politics,positive,de,0,81,12,9,0
4261,2023-02-11 15:37:00,Livestream starts at 8pm! Don’t miss the book club.,event,positive,en,1,55,10,13,0
3986,2024-03-22 19:50:00,Livestream starts at 8pm! Don’t miss the community fair.,event,positive,en,0,108,35,24,0
3772,2024-03-11 06:51:00,Just had sushi with friends. So good! 🤔,personal_update,negative,fr,0,21,4,3,0
2109,2025-01-17 12:17:00,The laptop design is sleek but camera needs work.,product_feedback,negative,es,0,3,0,0,0
4236,2025-04-06 14:22:00,Feature request: please add noise cancellation to sneakers.,product_feedback,negative,en,0,31,6,2,0
4957,2025-01-01 03:49:00,Tough loss for City. Refs were wild.,sports,neutral,es,0,61,11,3,0
2235,2024-08-17 18:49:00,Livestream starts at 10am! Don’t miss the book club.,event,positive,en,0,36,5,6,0
3212,2023-03-18 13:28:00,Lions with an unbelievable win tonight! #Health,sports,positive,de,0,84,31,4,0
964,2025-03-29 03:08:00,Weekend vibes at the New York! 💪,personal_update,positive,en,0,50,11,13,0
3416,2025-02-17 20:38:00,Report: market rally could affect students.,news,neutral,en,0,16,4,2,0
3754,2024-06-23 03:14:00,Exclusive: smartwatch bundle for $209!,promotion,positive,en,0,62,7,4,0
399,2024-05-02 14:26:00,When you open the fridge and forget why you came: 😅 #relatable,meme_joke,neutral,de,0,33,7,2,0
2633,2023-05-04 19:39:00,City with an unbelievable win tonight! #Sale,sports,negative,en,0,10,1,2,0
4852,2023-03-18 09:31:00,POV: You at 8am meetings 😅😅,meme_joke,neutral,en,1,97,25,15,0
2997,2023-05-29 19:01:00,Countdown to music festival: only 2 days left!,event,positive,hi,1,15,3,4,0
705,2023-10-28 07:24:00,Feeling tired today! 💖 #Sale,personal_update,positive,hi,0,62,6,17,0
432,2023-09-15 09:48:00,Tried Mediterranean for a week—here’s how I feel.,health_wellness,neutral,en,0,5,1,1,0
293,2023-01-04 05:36:00,Rally at Sydney calling for healthcare reform.,politics,negative,en,1,53,14,5,0
4868,2024-12-06 08:07:00,Photos from music festival are up—tag yourself!,event,positive,de,1,10,3,1,0
146,2025-06-17 18:27:00,When you open the fridge and forget why you came: 🙌 #relatable,meme_joke,positive,de,1,162,38,38,0
4394,2023-06-03 02:12:00,Not impressed with Acme's laptop build quality.,product_feedback,negative,de,1,19,5,5,0
2034,2023-07-25 10:18:00,Thanks Acme support for resolving my issue fast!,customer_support,negative,de,0,3,0,0,0
4284,2025-03-24 06:14:00,The Acme app keeps crashing after update.,customer_support,negative,en,0,11,2,1,0
1166,2025-07-29 05:22:00,Weekend vibes at the Mumbai! 🎉,personal_update,positive,en,0,60,16,15,0
3501,2023-12-26 02:15:00,Not impressed with Initech's coffee maker build quality.,product_feedback,positive,en,0,18,1,4,0
2051,2023-07-28 06:51:00,Feature request: please add dark mode to headphones.,product_feedback,negative,en,0,12,3,1,0
2625,2024-01-26 10:26:00,Weekend vibes at the Mumbai! 🔥,personal_update,neutral,fr,0,32,11,3,0
4379,2023-08-28 03:30:00,When you open the fridge and forget why you came: 😂 #relatable,meme_joke,positive,en,0,102,17,22,0
340,2023-05-10 14:11:00,"Hi Umbrella, my order #54974 hasn’t arrived. Please help.",customer_support,negative,en,0,7,2,0,0
3880,2023-08-26 13:49:00,Meetup at Berlin for music festival. RSVP below.,event,positive,en,1,13,4,3,0
4633,2023-10-20 21:14:00,The Acme app keeps crashing after update.,customer_support,negative,en,0,5,1,0,0
2974,2025-07-03 22:16:00,Missed my brother today. 💖,personal_update,neutral,fr,1,26,9,2,0
266,2024-01-26 16:20:00,Weekend vibes at the Delhi! 😅,personal_update,neutral,en,0,49,15,9,0
2425,2023-08-10 10:32:00,Countdown to tech summit: only 14 days left!,event,positive,de,0,76,16,17,0
1263,2023-08-01 17:43:00,New drop: sneakers! Grab yours today.,promotion,neutral,de,0,24,4,1,1
1772,2025-07-18 22:58:00,Tough loss for Warriors. Refs were wild.,sports,positive,en,1,94,13,13,0
3512,2023-11-05 09:46:00,Friend: ‘We should work out.’ Us: 😀,meme_joke,positive,de,1,162,29,46,0
272,2024-06-18 00:24:00,Latest update on weather alert: authorities confirm new info.,news,neutral,de,1,111,43,8,0
697,2025-01-22 05:26:00,Friend: ‘We should work out.’ Us: 😀,meme_joke,positive,es,0,40,10,3,0
748,2024-07-11 09:41:00,The Acme app keeps crashing after update.,customer_support,negative,en,0,11,3,2,0
245,2024-11-27 22:22:00,Loving the new Stark smartwatch! Battery lasts all day.,product_feedback,neutral,en,0,16,5,3,0
318,2023-08-11 03:35:00,Not impressed with Acme's headphones build quality.,product_feedback,neutral,en,1,26,4,2,0
477,2025-05-25 07:59:00,Record broken: K. Garcia sets new high for points.,sports,positive,es,1,90,23,22,0
2033,2024-08-05 12:44:00,FLASH SALE: smartwatch at 40% off. Limited time! #Event,promotion,neutral,en,1,37,11,2,0
958,2024-06-11 01:13:00,This cat has more confidence than me 💖,meme_joke,positive,hi,1,80,14,16,0
3817,2023-09-14 05:57:00,Me: I’ll sleep early. Also me at 3am: 😂,meme_joke,positive,en,1,92,11,18,0
814,2023-07-17 17:45:00,POV: You at 8am meetings 🤔🤔,meme_joke,positive,hi,0,144,30,15,0
4533,2023-04-11 19:24:00,Having trouble logging into my Acme account—any fix?,customer_support,neutral,de,0,3,0,0,0
1915,2023-07-05 07:47:00,Missed my sister today. 💪,personal_update,positive,en,0,53,9,10,0
4603,2024-12-24 05:36:00,New bill on healthcare passes in Delhi.,politics,positive,en,0,18,6,1,0
3488,2025-04-06 04:33:00,Not impressed with Globex's smartwatch build quality.,product_feedback,negative,de,0,38,5,8,0
1298,2023-05-06 13:08:00,Fact check: claims about tax policy and taxes.,politics,neutral,de,1,76,9,14,0
4031,2025-03-31 06:31:00,Not impressed with Acme's smartwatch build quality.,product_feedback,negative,hi,0,22,6,2,0
1805,2025-07-08 01:33:00,Join us at the book club this Saturday! Tickets available now. #MondayMotivation,event,positive,en,1,68,14,4,0
759,2025-04-13 10:36:00,Heads up: concert announcement expected later this week.,news,neutral,en,1,59,23,8,0
251,2023-09-02 15:47:00,Heads up: weather alert expected later this week.,news,neutral,hi,1,98,16,20,0
2462,2023-04-21 00:13:00,Weekend vibes at the Delhi! 💪,personal_update,positive,en,0,70,12,12,0
546,2024-05-21 17:41:00,Loving the new Umbrella coffee maker! Battery lasts all day.,product_feedback,negative,en,0,27,3,4,0
3242,2023-05-25 13:26:00,Breaking: concert announcement just happened in New York. Details emerging. #Tech,news,positive,en,1,74,18,11,0
739,2023-06-19 14:26:00,Opinion: healthcare will impact commuters the most.,politics,negative,fr,0,50,15,11,0
311,2024-03-30 16:37:00,Photos from charity run are up—tag yourself!,event,neutral,en,1,87,32,6,0
3781,2024-10-02 21:46:00,Just had paneer tikka with friends. So good! 😂,personal_update,negative,es,0,3,0,0,0
2942,2025-01-16 17:58:00,Use code DEAL50 for free shipping on headphones.,promotion,positive,en,1,60,18,14,0
1132,2023-11-30 02:46:00,Friend: ‘We should work out.’ Us: 😂,meme_joke,positive,en,0,50,7,13,0
1450,2024-01-02 12:15:00,Transfer rumor: A. Singh to Warriors?,sports,neutral,de,0,91,15,12,0
4920,2023-04-04 21:13:00,Just had tacos with friends. So good! 🤔,personal_update,negative,hi,1,50,14,5,0
16,2024-02-03 18:44:00,In-depth: What concert announcement means for Sydney.,news,neutral,en,1,63,7,16,0
3233,2023-10-28 13:53:00,In-depth: What data breach means for Sydney.,news,negative,en,1,93,23,6,0
2770,2023-02-15 05:06:00,Starting a 30-day strength challenge. Who’s in?,health_wellness,neutral,hi,0,27,9,5,0
3469,2024-02-22 11:59:00,Weekend vibes at the Toronto! 😂,personal_update,positive,fr,0,58,17,16,0
921,2024-11-10 18:46:00,United with an unbelievable win tonight! #Breaking,sports,positive,es,0,35,10,6,0
3030,2023-06-18 05:52:00,Mental health matters. Take a break. 🤔,health_wellness,positive,en,0,21,5,5,0
1373,2024-09-11 03:37:00,Latest update on policy change: authorities confirm new info.,news,negative,hi,0,54,13,5,0
3588,2025-07-27 03:16:00,Heads up: concert announcement expected later this week.,news,neutral,de,1,51,16,6,0
2545,2023-09-08 09:16:00,Not impressed with Umbrella's smartwatch build quality.,product_feedback,neutral,en,0,25,7,7,0
3599,2023-11-04 16:32:00,In-depth: What weather alert means for New York.,news,neutral,hi,1,105,37,16,0
39,2025-03-06 18:38:00,Mental health matters. Take a break. 💖,health_wellness,positive,en,0,25,5,5,0
364,2024-07-27 14:31:00,FLASH SALE: smartwatch at 25% off. Limited time! #MondayMotivation,promotion,neutral,en,0,20,6,5,0
4102,2025-06-15 19:29:00,FLASH SALE: smartwatch at 30% off. Limited time! #Tech,promotion,positive,fr,1,4,1,0,1
183,2025-07-28 17:40:00,Use code BUNDLE for free shipping on sneakers.,promotion,neutral,hi,1,36,10,2,0
3034,2024-07-07 15:43:00,Report: power outage could affect seniors.,news,positive,es,1,19,6,2,0
2984,2023-07-10 19:46:00,Friend: ‘We should work out.’ Us: 🙌,meme_joke,positive,en,0,18,5,2,0
1195,2024-01-20 13:11:00,Starting a 30-day yoga challenge. Who’s in?,health_wellness,neutral,en,1,17,3,1,0
2853,2023-02-13 03:00:00,Latest update on power outage: authorities confirm new info.,news,neutral,es,1,30,11,6,0
4543,2023-05-06 07:48:00,The Initech app keeps crashing after update.,customer_support,negative,en,0,7,1,1,0
1122,2025-07-14 01:44:00,Buy 1 get 1 on all coffee maker until Thursday.,promotion,positive,en,0,21,4,4,0
2236,2023-07-14 02:20:00,Heads up: power outage expected later this week.,news,neutral,en,1,66,13,13,0
2668,2025-08-03 00:03:00,"New day, new goals. #Sale 💪",personal_update,positive,en,0,71,17,16,0
3700,2024-01-28 13:00:00,Report: market rally could affect students.,news,neutral,es,1,112,11,24,0
3224,2025-01-03 07:13:00,Transfer rumor: M. Khan to Lions?,sports,positive,hi,0,8,2,1,0
1183,2024-05-24 02:33:00,Feeling meh today! 💖 #MondayMotivation,personal_update,positive,en,0,72,14,13,0
4185,2025-01-21 21:07:00,Join us at the tech summit this Saturday! Tickets available now. #LOL,event,positive,en,1,88,17,23,0
4294,2023-05-13 16:06:00,Feeling meh today! 🔥 #Tech,personal_update,positive,en,0,11,4,1,0
615,2024-05-23 08:39:00,Debate tonight on climate action. What are your thoughts?,politics,negative,en,0,42,6,9,0
4909,2025-01-12 14:58:00,FLASH SALE: smartwatch at 70% off. Limited time! #Event,promotion,neutral,en,0,50,10,6,0
1467,2025-03-21 18:08:00,Fact check: claims about education reform and taxes.,politics,negative,en,1,59,22,4,0
402,2024-03-22 17:05:00,"New day, new goals. #Fitness 🔥",personal_update,neutral,de,0,13,4,1,0
3043,2024-06-30 23:50:00,Countdown to music festival: only 2 days left!,event,positive,en,0,8,2,0,0
935,2023-01-10 07:13:00,Just had ramen with friends. So good! 💖,personal_update,positive,en,0,76,18,16,0
2420,2023-09-16 12:27:00,Photos from community fair are up—tag yourself!,event,positive,fr,0,93,33,10,0
4861,2024-03-20 05:42:00,Tough loss for Lions. Refs were wild.,sports,positive,en,1,64,6,3,0
4911,2024-04-25 16:42:00,Transfer rumor: R. Patel to Lions?,sports,neutral,en,0,12,1,2,0
2642,2025-04-17 16:16:00,In-depth: What policy change means for Mumbai.,news,neutral,de,0,114,40,28,0
4018,2024-05-18 18:10:00,FLASH SALE: sneakers at 60% off. Limited time! #Sale,promotion,neutral,fr,0,32,4,6,0
727,2023-11-28 13:36:00,When you open the fridge and forget why you came: 😴 #relatable,meme_joke,positive,en,0,109,12,30,0
827,2023-09-28 01:24:00,Updating to say coffee maker performance improved after patch.,product_feedback,positive,en,1,16,2,0,0
1522,2024-02-11 21:17:00,Just had sushi with friends. So good! 😴,personal_update,negative,hi,0,55,8,13,0
4857,2024-02-04 09:36:00,POV: You at 8am meetings 🤔🤔,meme_joke,neutral,hi,1,128,27,35,0
2931,2024-04-27 03:03:00,Friend: ‘We should work out.’ Us: 🤔,meme_joke,positive,en,0,131,34,15,0
137,2023-03-07 08:14:00,New drop: smartwatch! Grab yours today.,promotion,neutral,hi,0,33,12,5,0
3591,2024-01-17 23:47:00,Just had ramen with friends. So good! 💪,personal_update,negative,en,0,50,16,14,0
629,2023-05-10 03:20:00,Buy 1 get 1 on all headphones until Saturday.,promotion,positive,hi,1,7,1,1,0
335,2023-04-19 15:59:00,Feature request: please add noise cancellation to sneakers.,product_feedback,positive,fr,0,48,7,3,0
391,2025-01-08 18:30:00,"Refund request for defective laptop, DM sent.",customer_support,positive,en,0,11,2,1,0
4388,2025-01-19 14:57:00,This cat has more confidence than me 💖,meme_joke,neutral,en,0,24,4,6,0
4905,2024-05-11 18:05:00,Me: I’ll sleep early. Also me at 3am: 😀,meme_joke,positive,en,0,26,8,3,0
3833,2025-06-05 16:43:00,Weekend vibes at the Toronto! 😀,personal_update,positive,en,0,56,8,12,0
1818,2024-08-27 06:48:00,Updating to say coffee maker performance improved after patch.,product_feedback,negative,en,0,31,4,2,0
401,2024-04-09 19:16:00,The Acme app keeps crashing after update.,customer_support,neutral,de,0,19,4,5,0
711,2023-06-17 10:14:00,Exclusive: smartwatch bundle for $228!,promotion,neutral,en,0,22,5,1,0
1040,2025-04-24 10:09:00,Record broken: M. Khan sets new high for goals.,sports,neutral,es,1,53,12,13,0
3990,2023-05-07 22:40:00,Not impressed with Umbrella's laptop build quality.,product_feedback,neutral,en,0,20,3,4,0
3360,2024-08-26 03:28:00,"New day, new goals. #News 😴",personal_update,positive,en,1,7,1,1,0
47,2023-01-28 13:03:00,This cat has more confidence than me 🤷,meme_joke,neutral,es,1,66,22,17,0
1562,2024-04-29 18:10:00,Tried keto for a week—here’s how I feel.,health_wellness,negative,hi,0,10,3,2,0
4800,2024-04-29 20:51:00,This cat has more confidence than me 😴,meme_joke,positive,fr,1,126,31,8,0
3643,2023-12-25 03:54:00,Photos from community fair are up—tag yourself!,event,positive,en,1,66,25,7,0
3727,2025-03-27 05:02:00,This cat has more confidence than me 🙌,meme_joke,neutral,hi,1,108,25,28,0
4983,2023-05-03 17:39:00,Public health update: policy change cases rising in New York.,health_wellness,neutral,en,0,29,5,4,0
1113,2023-08-14 21:46:00,Not impressed with Initech's smartwatch build quality.,product_feedback,positive,en,0,5,1,1,0
2514,2023-04-06 01:27:00,Report: policy change could affect small businesses.,news,neutral,en,0,107,32,27,0
3609,2024-02-14 09:45:00,The coffee maker design is sleek but camera needs work.,product_feedback,negative,en,0,5,1,1,0
1224,2023-06-28 15:21:00,In-depth: What policy change means for Toronto.,news,positive,en,1,116,30,8,0
4061,2024-12-16 13:52:00,Tough loss for United. Refs were wild.,sports,positive,es,1,102,17,16,0
3024,2023-10-15 01:07:00,Buy 1 get 1 on all laptop until Monday.,promotion,positive,en,1,63,18,7,1
2422,2023-01-09 08:12:00,POV: You at 8am meetings 😂😂,meme_joke,neutral,en,0,36,8,3,0
1509,2024-02-17 06:13:00,"New day, new goals. #Tech 🤔",personal_update,neutral,es,1,33,4,5,0
1751,2025-08-08 18:48:00,City with an unbelievable win tonight! #News,sports,neutral,es,0,66,24,15,0
4838,2025-03-19 19:52:00,Loving the new Globex laptop! Battery lasts all day.,product_feedback,positive,en,0,11,1,1,0
4097,2025-04-20 21:09:00,Join us at the charity run this Sunday! Tickets available now. #Sale,event,neutral,en,0,22,2,3,0
1800,2024-10-01 22:37:00,Use code FREESHIP for free shipping on coffee maker.,promotion,neutral,en,1,28,9,3,0
339,2025-03-03 06:34:00,Transfer rumor: L. Chen to Tigers?,sports,neutral,es,0,35,3,2,0
216,2023-03-07 13:57:00,Latest update on power outage: authorities confirm new info.,news,neutral,hi,0,20,3,2,0
3664,2024-07-10 17:48:00,Feeling grateful today! 😴 #Tech,personal_update,neutral,es,0,20,4,3,0
1342,2023-04-30 20:09:00,Just had sushi with friends. So good! 🥲,personal_update,neutral,en,0,27,9,3,0
12,2023-12-06 00:07:00,"New day, new goals. #Event 💖",personal_update,neutral,en,0,30,9,7,0
1521,2025-02-01 01:19:00,Heads up: weather alert expected later this week.,news,neutral,fr,1,19,6,3,0
3641,2024-01-25 05:50:00,The smartwatch design is sleek but camera needs work.,product_feedback,negative,de,0,29,9,2,0
3938,2023-12-28 15:34:00,Friend: ‘We should work out.’ Us: 🔥,meme_joke,positive,en,0,61,24,17,0
4428,2023-03-06 21:01:00,Missed my brother today. 💪,personal_update,positive,en,1,12,3,0,0
3005,2025-03-11 19:30:00,Just had tacos with friends. So good! 😂,personal_update,positive,en,0,15,4,1,0
2865,2023-03-21 01:59:00,Exclusive: laptop bundle for $240!,promotion,neutral,de,1,12,2,2,0
3116,2023-09-29 03:13:00,Loving the new Umbrella coffee maker! Battery lasts all day.,product_feedback,neutral,en,0,13,3,2,0
4841,2024-11-13 05:35:00,Latest update on weather alert: authorities confirm new info.,news,neutral,en,1,58,18,11,0
2323,2024-07-08 03:30:00,The Stark app keeps crashing after update.,customer_support,negative,en,0,8,0,1,0
2572,2024-09-29 03:58:00,Use code FREESHIP for free shipping on sneakers.,promotion,neutral,en,1,28,3,2,0
2914,2024-08-17 03:21:00,The sneakers design is sleek but camera needs work.,product_feedback,negative,fr,0,2,0,0,0
102,2025-07-03 15:45:00,POV: You at 8am meetings 🤔🤔,meme_joke,neutral,en,0,33,6,9,0
3550,2024-02-28 09:04:00,Me: I’ll sleep early. Also me at 3am: 💪,meme_joke,neutral,fr,0,15,3,2,0
1459,2024-01-11 20:24:00,Photos from tech summit are up—tag yourself!,event,neutral,hi,0,20,3,2,0
172,2024-03-30 16:01:00,Transfer rumor: L. Chen to Warriors?,sports,positive,fr,1,10,3,2,0
108,2023-10-19 00:24:00,Just had tacos with friends. So good! 😅,personal_update,positive,en,0,38,12,8,0
4197,2024-05-23 04:28:00,Record broken: A. Singh sets new high for goals.,sports,negative,en,0,6,1,1,0
3570,2023-07-20 18:12:00,Me: I’ll sleep early. Also me at 3am: 🙌,meme_joke,neutral,en,0,135,33,13,0
4992,2024-12-25 15:24:00,Missed my mom today. 💪,personal_update,neutral,fr,1,42,7,8,0
4296,2023-09-04 18:30:00,Loving the new Stark smartwatch! Battery lasts all day.,product_feedback,positive,de,0,38,8,8,0
4064,2023-10-28 18:39:00,Just had ramen with friends. So good! 🔥,personal_update,positive,en,0,80,19,20,0
3862,2024-11-23 16:17:00,Matchday! United vs Warriors at 10am. Predictions?,sports,neutral,de,0,47,10,9,0
4123,2024-10-15 12:25:00,Countdown to book club: only 12 days left!,event,positive,es,1,24,5,5,0
4630,2025-01-17 21:53:00,This cat has more confidence than me 💪,meme_joke,positive,en,0,79,18,13,0
61,2025-01-01 02:22:00,Exclusive: coffee maker bundle for $171!,promotion,neutral,fr,1,12,2,1,0
1241,2024-08-25 06:28:00,Debate tonight on education reform. What are your thoughts?,politics,neutral,de,1,37,6,5,0
4638,2024-04-03 02:38:00,Public health update: weather alert cases rising in Sydney.,health_wellness,positive,en,1,19,2,2,0
1041,2024-11-30 14:13:00,Loving the new Initech headphones! Battery lasts all day.,product_feedback,positive,en,0,52,18,13,0
4188,2025-06-16 06:44:00,Missed my sister today. 😀,personal_update,neutral,en,0,56,9,9,0
2761,2024-12-25 08:17:00,Missed my dad today. 🔥,personal_update,neutral,en,0,8,0,1,0
2121,2024-07-23 19:01:00,Weekend vibes at the Delhi! 🎉,personal_update,positive,es,0,24,2,6,0
1525,2024-09-22 06:44:00,POV: You at 8am meetings 🤷🤷,meme_joke,positive,es,0,46,11,6,0
3522,2024-09-02 16:16:00,The headphones design is sleek but camera needs work.,product_feedback,positive,en,0,33,12,2,0
154,2025-02-03 03:49:00,Royals with an unbelievable win tonight! #Tech,sports,neutral,hi,0,28,7,5,0
2249,2023-04-20 17:19:00,Breaking: power outage just happened in Sydney. Details emerging. #Tech,news,neutral,en,1,46,14,7,0
482,2024-07-08 02:51:00,Tried keto for a week—here’s how I feel.,health_wellness,positive,de,1,44,15,8,0
4234,2025-04-03 05:51:00,Tried Mediterranean for a week—here’s how I feel.,health_wellness,neutral,en,1,49,8,8,0
4306,2024-07-07 10:03:00,Having trouble logging into my Stark account—any fix?,customer_support,negative,hi,1,13,4,0,0
3579,2024-07-01 04:00:00,Not impressed with Acme's smartwatch build quality.,product_feedback,positive,en,0,49,16,9,0
4126,2025-03-09 04:37:00,"Hi Globex, my order #39274 hasn’t arrived. Please help.",customer_support,negative,en,1,3,0,0,0
3563,2023-01-30 16:17:00,Transfer rumor: K. Garcia to City?,sports,positive,en,0,17,5,2,0
3316,2023-10-11 02:05:00,Missed my grandma today. 🙌,personal_update,neutral,en,0,59,20,11,0
1763,2025-03-08 17:53:00,Weekend vibes at the New York! 😴,personal_update,neutral,hi,0,52,16,14,0
3539,2024-07-14 00:55:00,Transfer rumor: K. Garcia to United?,sports,positive,en,0,46,11,5,0
4804,2024-02-13 05:14:00,This cat has more confidence than me 🥲,meme_joke,negative,en,0,121,17,31,0
751,2023-10-08 09:01:00,POV: You at 8am meetings 💖💖,meme_joke,positive,en,0,87,15,13,0
3620,2023-05-09 04:53:00,Tough loss for Royals. Refs were wild.,sports,neutral,en,0,61,16,8,0
1786,2023-09-22 20:18:00,When you open the fridge and forget why you came: 🤔 #relatable,meme_joke,positive,hi,0,48,7,14,0
4271,2023-09-17 20:27:00,Thanks Globex support for resolving my issue fast!,customer_support,negative,de,0,18,2,2,0
3384,2023-02-02 17:40:00,Tough loss for Royals. Refs were wild.,sports,neutral,en,0,98,27,10,0
4349,2025-06-07 19:29:00,Livestream starts at 6pm! Don’t miss the community fair.,event,positive,en,0,11,1,0,0
406,2023-03-27 00:06:00,Meetup at Toronto for music festival. RSVP below.,event,positive,fr,0,93,32,27,0
758,2024-09-16 14:27:00,Heads up: market rally expected later this week.,news,positive,en,0,112,21,28,0
2712,2024-04-20 19:03:00,Debate tonight on education reform. What are your thoughts?,politics,neutral,en,0,69,22,10,0
2671,2024-09-11 13:55:00,When you open the fridge and forget why you came: 🤔 #relatable,meme_joke,positive,en,0,62,12,8,0
3984,2024-11-14 05:13:00,Buy 1 get 1 on all headphones until Wednesday.,promotion,positive,en,1,58,7,17,0
98,2023-06-13 03:15:00,Latest update on weather alert: authorities confirm new info.,news,neutral,en,1,108,29,11,0
1334,2024-03-19 21:01:00,Report: policy change could affect small businesses.,news,positive,en,1,117,28,13,0
4452,2025-02-07 18:39:00,Record broken: R. Patel sets new high for goals.,sports,neutral,fr,0,20,5,5,0
2792,2025-04-13 07:52:00,Matchday! Tigers vs Royals at 10am. Predictions?,sports,positive,en,0,97,24,10,0
2855,2025-01-02 06:45:00,Breaking: weather alert just happened in Mumbai. Details emerging. #News,news,neutral,es,1,107,38,18,0
187,2023-02-10 12:42:00,"Refund request for defective sneakers, DM sent.",customer_support,negative,en,0,9,2,0,0
4004,2024-03-20 18:47:00,Debate tonight on privacy law. What are your thoughts?,politics,positive,en,0,96,13,16,0
2724,2025-06-02 18:27:00,Royals with an unbelievable win tonight! #Sports,sports,positive,en,0,13,1,3,0
3584,2023-05-25 15:05:00,Feeling grateful today! 🤔 #LOL,personal_update,positive,en,0,6,1,0,0
2059,2023-11-23 09:51:00,Photos from tech summit are up—tag yourself!,event,neutral,en,0,75,18,10,0
1320,2023-04-10 17:58:00,City with an unbelievable win tonight! #Event,sports,negative,en,0,87,31,15,0
149,2023-05-05 22:15:00,Report: market rally could affect commuters.,news,neutral,es,1,42,14,10,0
29,2024-12-01 09:14:00,Starting a 30-day strength challenge. Who’s in?,health_wellness,neutral,en,0,9,2,0,0
4141,2025-04-13 19:18:00,POV: You at 8am meetings 🤔🤔,meme_joke,positive,es,1,167,47,47,0
4010,2025-06-24 14:16:00,"New day, new goals. #MondayMotivation 🙌",personal_update,positive,de,0,15,1,2,0
3364,2025-07-02 09:49:00,Fact check: claims about education reform and taxes.,politics,neutral,en,0,29,9,5,0
693,2025-02-26 15:10:00,The coffee maker design is sleek but camera needs work.,product_feedback,positive,en,0,21,3,2,0
2867,2023-05-04 16:15:00,Report: weather alert could affect commuters.,news,neutral,de,1,108,36,15,0
3777,2023-09-26 08:08:00,Just had biryani with friends. So good! 💖,personal_update,positive,hi,1,52,6,10,0
1387,2024-03-18 02:29:00,Thanks Acme support for resolving my issue fast!,customer_support,negative,en,0,5,1,1,0
1846,2023-05-21 00:40:00,Mental health matters. Take a break. 🎉,health_wellness,positive,de,0,89,10,7,0
4731,2024-12-22 07:35:00,Feature request: please add dark mode to headphones.,product_feedback,negative,en,0,18,6,4,0
130,2023-01-20 16:40:00,Meetup at Delhi for music festival. RSVP below.,event,neutral,en,1,88,10,6,0
1600,2025-06-09 06:01:00,This cat has more confidence than me 🥲,meme_joke,positive,en,0,92,35,11,0
3630,2023-03-30 13:21:00,In-depth: What concert announcement means for New York.,news,neutral,fr,1,88,20,7,0
4504,2023-01-19 12:48:00,Rally at Sydney calling for privacy law reform.,politics,negative,de,0,26,4,7,0
702,2025-07-08 02:29:00,Photos from tech summit are up—tag yourself!,event,positive,en,1,88,23,15,0
3983,2025-03-10 03:50:00,Join us at the charity run this Friday! Tickets available now. #Health,event,neutral,en,0,97,14,18,0
3029,2023-11-13 07:51:00,The Globex app keeps crashing after update.,customer_support,negative,hi,0,9,1,1,0
2970,2023-06-05 16:33:00,Meetup at Berlin for music festival. RSVP below.,event,positive,fr,1,99,16,25,0
4357,2025-08-06 06:03:00,"Hi Umbrella, my order #75132 hasn’t arrived. Please help.",customer_support,negative,en,1,16,3,4,0
1709,2023-03-30 10:44:00,Public health update: policy change cases rising in New York.,health_wellness,negative,hi,0,52,20,14,0
2954,2023-02-06 19:41:00,Heads up: power outage expected later this week.,news,negative,fr,0,26,8,5,0
455,2025-07-28 10:19:00,Matchday! City vs Lions at 8pm. Predictions?,sports,positive,de,1,56,10,11,0
2869,2024-06-29 18:38:00,Loving the new Globex laptop! Battery lasts all day.,product_feedback,positive,de,0,38,10,4,0
2041,2024-05-09 13:59:00,Me: I’ll sleep early. Also me at 3am: 🙌,meme_joke,positive,es,1,77,16,21,0
1773,2025-01-18 17:08:00,Debate tonight on education reform. What are your thoughts?,politics,neutral,en,0,72,7,15,0
2316,2025-04-30 14:30:00,Report: policy change could affect students.,news,neutral,en,1,75,28,20,0
610,2025-07-14 05:58:00,Starting a 30-day running challenge. Who’s in?,health_wellness,positive,en,1,52,8,3,0
168,2024-04-11 23:37:00,The laptop design is sleek but camera needs work.,product_feedback,neutral,hi,0,40,10,7,0
731,2023-03-16 05:43:00,"New day, new goals. #Event 🎉",personal_update,negative,fr,0,17,2,0,0
4249,2025-04-10 21:40:00,Countdown to music festival: only 4 days left!,event,positive,es,1,66,16,5,0
3359,2025-05-01 01:33:00,Feeling grateful today! 🥲 #Sports,personal_update,positive,de,0,45,9,8,0
2075,2024-04-06 15:09:00,Buy 1 get 1 on all smartwatch until Monday.,promotion,neutral,hi,1,6,1,1,1
4040,2023-07-23 05:26:00,Opinion: tax policy will impact small businesses the most.,politics,neutral,en,0,13,2,2,0
3701,2023-11-23 01:26:00,Tigers with an unbelievable win tonight! #LOL,sports,positive,en,0,58,13,8,0
1623,2024-09-15 01:22:00,Opinion: privacy law will impact commuters the most.,politics,negative,fr,0,63,7,18,0
588,2024-12-07 18:43:00,Having trouble logging into my Acme account—any fix?,customer_support,neutral,en,0,15,5,2,0
1402,2023-03-22 09:07:00,Just had ramen with friends. So good! 🎉,personal_update,neutral,de,0,38,8,7,0
3046,2024-07-13 13:07:00,Weekend vibes at the Mumbai! 🎉,personal_update,neutral,en,0,15,2,3,0
3225,2024-12-29 03:20:00,Exclusive: coffee maker bundle for $85!,promotion,positive,es,1,68,21,10,1
